Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"1,7421787211986","-1,449128471252","0,5337011263962","-0,902270986098","-0,156148073063","0,2555176301182","-0,819819060642",14
"1,7346613910811","-1,504170253756","0,546175180318","-0,921140675736","-0,130854815808","0,1990395027199","-0,657408786166",14
"1,6368241142842","-1,558920397628","0,4912306615112","-0,868910893971","-0,259995164072","0,3101917949563","-1,171190737647",14
"1,7791706016992","-1,332294037679","0,545571160297","-0,897559196751","-0,19569615711","0,2721733729246","-0,846195921433",14
"1,8723568214399","-1,140898546072","0,5687695610972","-0,87567853527","-0,305352540377","0,3649728753111","-1,207380288661",14
"1,9508925021315","-0,95408912895","0,6989136595163","-0,788161340893","-0,357583960294","0,3182547080289","-1,698595938775",14
"1,0023768434391","-2,112059259104","0,7358681604622","-0,700043855107","-0,331918522686","-0,374709304563","-1,204665101831",14
"1,8342536635994","-1,164936088671","0,4440669180285","-0,901436542211","-0,27833510212","0,5364755579086","-1,223912399552",14
"1,9868760597523","-0,955292264926","0,6149924880581","-0,888685147429","-0,294724060705","0,3662005411695","-1,153358045538",14
"2,0278811372953","-0,970111072846","0,6399564816223","-0,942189254706","-0,103427297992","0,2263671934903","-0,460431552493",14
"2,2003542316438","-0,714151781283","0,739340907549","-0,938703228765","-0,153601768088","0,2189386301145","-0,577193936174",14
"2,0746269761529","-1,011461740757","0,7849945370925","-0,93519487823","-0,093026029709","0,0366218230262","-0,454041908933",14
"1,8895880479996","-1,373796499077","0,6440023280955","-0,987728265575","0,0412641498079","0,0461818238916","-0,045923922956",14
"1,7874525759833","-1,256770674225","0,6933378223365","-0,835275020936","-0,304088160503","0,092361532093","-1,122740247863",14
"1,6659546986881","-1,313078871106","0,5586029807725","-0,791685112804","-0,464749706523","0,3318315495907","-1,757802228778",14
"-5,497355952659","-3,829333731403","8,4505432558601","1,2220825257621","-0,84604243294","6,2089868937645","0,8623127718962",2
"0,7223690105113","-0,863837195688","-0,44634867389","-0,256346097316","-0,403661952003","1,0428850605898","-1,405503188981",7
"0,4817298794211","-1,260648320019","-0,455262853451","-0,228950040519","-0,444723069783","0,8930093064761","-1,474943376574",7
"0,7494172242862","-0,931853026024","-0,397425763438","-0,306770640876","-0,261940177401","0,8772357937551","-0,828959692101",7
"0,9730033140405","-0,713179851721","-0,150152978669","-0,314991031405","-0,25256409787","0,6202587437565","-0,646003111908",7
"0,8273824227332","-0,861409173507","-0,204478122681","-0,27833809087","-0,298609828348","0,6316927954381","-0,827478717511",7
"0,7301958551935","-0,823630001707","0,0615567122493","-0,269038142839","-0,137683649198","0,4076400309489","-0,33888794462",7
"0,4583804968796","-0,176883650996","0,3422840346078","-0,10634503407","-0,277230282001","0,5282415035673","-0,595020266585",7
"0,5271719932274","-0,298661289493","0,1476688831217","-0,238934764737","-0,261309426081","0,590274585535","-0,763592195873",7
"0,446042469258","0,4983170962468","1,512662195335","-0,288404366344","-0,393192055352","-0,826645268905","-0,502575725176",7
"0,5009902335146","0,0271183912047","0,1735847896721","-0,228853478916","-0,177196172235","0,3116718442269","-0,352759369967",7
"0,3195377823679","0,0791424781576","0,5058204603274","-0,090878385703","-0,01501676366","0,4371687755378","0,3009037410257",9
"0,2375157713811","0,0918208659902","0,2147339023341","-0,036001273917","-0,258143442611","0,4011471152999","-0,499972994781",7
"0,0074815488725","0,2718297107925","0,5478992346469","0,091521062715","-0,287542618013","0,2461268783063","-0,353158581758",7
"0,020661375588","1,0570627083788","1,1640218815934","0,0938642880058","-0,408604233974","-0,539692662442","-0,294656690759",7
"-0,079000392449","0,9042599471511","0,492389140898","0,1608720421564","-0,49192683792","-0,141696511902","-0,76878690764",7
"0,0411492104519","0,7365532996197","-0,344615345181","0,1069128096595","-0,319993718092","0,5843732613913","-0,649105995745",7
"0,0708989662248","0,6402138804681","-0,613079646434","0,0234132746348","-0,219872654146","0,5719817823222","-0,381806668472",7
"0,0330240750889","0,474813016862","-0,500606711637","0,0114569570474","-0,091786462324","0,2576259449896","0,1273530186254",9
"0,2569417680978","0,7423318045364","-0,391387987824","-0,013117787937","0,0351085623201","0,2087215286909","0,3806289585147",9
"0,4980052879823","0,9741241689212","-0,183603245746","-0,074895916939","0,1129558160882","-0,05422294687","0,97970246952",9
"0,5581966352037","0,9815272057384","-0,211808115143","-0,105036117828","0,0699699996483","0,0727439769354","0,7796657162569",9
"0,5533951188011","0,9871177236743","-0,233280071114","-0,05774491575","0,3921206962504","0,0817836311096","0,9860201083861",9
